time,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last
7799,12.6426,11.3405,12.3318,26.33,12.3366,37.13,12.01541873,11.3832,12.3341,12.3341
7800,12.6426,11.3405,12.3318,71.04,12.338,10.18,12.01541873,11.3832,12.3341,12.3341
7801,12.6426,11.3405,12.3318,71.04,12.338,10.18,12.01541873,11.3832,12.3341,12.3341
7803,12.6426,11.3405,12.3318,71.04,12.338,10.18,12.01541873,11.3832,12.3341,12.3341
7804,12.6426,11.3405,12.3318,71.04,12.338,10.18,12.01541873,11.3832,12.3341,12.3341
7805,12.6426,11.3405,12.3318,71.04,12.338,10.18,12.01541873,11.3832,12.3341,12.3341
7806,12.6426,11.3405,12.3277,44.75,12.338,10.18,12.0154248,11.383,12.3341,12.3341
7808,12.6426,11.3405,12.3281,44.74,12.3376,10.18,12.0154248,11.383,12.3341,12.3341
7809,12.6426,11.3405,12.3281,44.74,12.3372,10.18,12.0154248,11.383,12.3341,12.3341
7810,12.6426,11.3405,12.3269,2.5,12.3372,10.18,12.01542506,11.3823,12.3341,12.3341
7811,12.6426,11.3405,12.3269,2.5,12.337,10.18,12.01542506,11.3823,12.3341,12.3341
7812,12.6426,11.3405,12.3269,2.5,12.336,10.18,12.01542506,11.3823,12.3341,12.3341
7813,12.6426,11.3405,12.3289,29.78,12.336,10.18,12.01542506,11.3823,12.3341,12.3341
7815,12.6426,11.3405,12.3289,29.78,12.336,10.18,12.01542506,11.3823,12.3341,12.3341
7816,12.6426,11.3405,12.329,46.56,12.3368,10.18,12.01542506,11.3823,12.3341,12.3341
7817,12.6426,11.3405,12.329,46.56,12.3368,10.18,12.01542506,11.3823,12.3341,12.3341
7818,12.6426,11.3405,12.329,46.56,12.3368,10.18,12.01542506,11.3823,12.3341,12.3341
7820,12.6426,11.3405,12.329,46.56,12.3368,10.18,12.01542506,11.3823,12.3341,12.3341
7821,12.6426,11.3405,12.3303,26.4,12.3368,10.18,12.01542557,11.3737,12.3341,12.3341
7822,12.6426,11.3405,12.3269,2.5,12.3367,35.36,12.01542557,11.3737,12.3341,12.3341
7823,12.6426,11.3405,12.3269,2.5,12.3366,10.18,12.01542557,11.3737,12.3341,12.3341
7824,12.6426,11.3405,12.3279,46.56,12.3366,10.18,12.01542557,11.3737,12.3341,12.3341
7826,12.6426,11.3405,12.3269,2.5,12.3366,10.18,12.01542557,11.3737,12.3341,12.3341
7827,12.6426,11.3405,12.3277,46.61,12.3366,10.18,12.01542557,11.3737,12.3341,12.3341
7828,12.6426,11.3405,12.3333,59.82,12.3375,31.18,12.01543566,11.3737,12.3387,12.3387
7829,12.6426,11.3405,12.3364,61.55,12.3412,97.31,12.01543774,11.3737,12.3375,12.3375
7830,12.6426,11.3405,12.3376,10.44,12.3412,97.31,12.01543774,11.3737,12.3375,12.3375
7831,12.6426,11.3405,12.3342,59.39,12.3415,5.71,12.01543883,11.3737,12.3379,12.3379
7833,12.6426,11.3405,12.3308,60.71,12.3417,52.78,12.01543921,11.3737,12.3413,12.3413
7834,12.6426,11.3405,12.3319,58.37,12.3416,10.44,12.01543921,11.3737,12.3413,12.3413
7835,12.6426,11.3405,12.3311,61.89,12.3416,10.44,12.01543921,11.3737,12.3413,12.3413
7836,12.6426,11.3405,12.3341,57.82,12.343,10.44,12.01543921,11.3737,12.3413,12.3413
7837,12.6426,11.3405,12.3376,61.75,12.3431,3.65,12.01544008,11.3737,12.3431,12.3431
7838,12.6426,11.3405,12.3394,9.33,12.3431,0.41,12.0154403,11.3737,12.3431,12.3431
7840,12.6426,11.3405,12.3402,9.33,12.3431,0.41,12.0154403,11.3737,12.3431,12.3431
7841,12.6426,11.3405,12.3405,58.32,12.3431,0.41,12.0154403,11.3737,12.3431,12.3431
7842,12.6426,11.3405,12.3405,58.32,12.3431,0.41,12.0154403,11.3737,12.3431,12.3431
7843,12.6426,11.3405,12.3405,58.32,12.3431,0.41,12.0154403,11.3737,12.3431,12.3431
7844,12.6426,11.3405,12.3404,9.33,12.3431,0.41,12.0154403,11.3737,12.3431,12.3431
7846,12.6426,11.3405,12.3289,60.78,12.3425,11.42,12.01544749,11.3737,12.3403,12.3403
7847,12.6426,11.3405,12.3309,58.0,12.3424,27.82,12.01544749,11.3737,12.3403,12.3403
7848,12.6426,11.3405,12.3331,163.02,12.3422,60.81,12.01544749,11.3737,12.3403,12.3403
7850,12.6426,11.3405,12.3311,60.16,12.3421,27.82,12.01544749,11.3737,12.3403,12.3403
7851,12.6426,11.3405,12.3311,60.16,12.3421,101.65,12.01544749,11.3737,12.3403,12.3403
7852,12.6426,11.3405,12.3318,60.61,12.3421,101.65,12.01544749,11.3737,12.3403,12.3403
7853,12.6426,11.3405,12.3329,3.6,12.3421,101.65,12.01544749,11.3737,12.3403,12.3403
7854,12.6426,11.3405,12.3329,3.6,12.3421,101.65,12.01544749,11.3737,12.3403,12.3403
7856,12.6426,11.3405,12.3329,3.6,12.3421,101.65,12.01544749,11.3737,12.3403,12.3403
7857,12.6426,11.3405,12.3329,3.6,12.3421,101.65,12.01544749,11.3737,12.3403,12.3403
7858,12.6426,11.3405,12.3329,3.6,12.3421,100.58,12.01544749,11.3737,12.3403,12.3403
7859,12.6426,11.3405,12.3329,3.6,12.342,9.33,12.01544749,11.3737,12.3403,12.3403
7861,12.6426,11.3405,12.3329,3.6,12.3418,9.33,12.01544749,11.3737,12.3403,12.3403
7862,12.6426,11.3405,12.3329,3.6,12.3418,9.33,12.01544749,11.3737,12.3403,12.3403
7863,12.6426,11.3405,12.3329,3.6,12.3416,9.33,12.01544749,11.3737,12.3403,12.3403
7865,12.6426,11.3405,12.3329,3.6,12.3414,9.33,12.01544749,11.3737,12.3403,12.3403
7866,12.6426,11.3405,12.3329,3.6,12.3414,9.33,12.01544749,11.3737,12.3403,12.3403
7867,12.6426,11.3405,12.3292,58.04,12.3409,6.81,12.01544749,11.3737,12.3403,12.3403
7868,12.6426,11.3405,12.3317,60.4,12.3408,9.33,12.01544749,11.3737,12.3403,12.3403
7870,12.6426,11.3405,12.3319,59.61,12.3398,9.33,12.015448,11.3746,12.3403,12.3403
7871,12.6426,11.3405,12.333,160.49,12.3398,9.33,12.015448,11.3746,12.3403,12.3403
7872,12.6426,11.3405,12.333,160.49,12.3398,9.33,12.015448,11.3746,12.3403,12.3403
7873,12.6426,11.3405,12.3333,31.05,12.3396,9.33,12.015448,11.3746,12.3403,12.3403
7874,12.6426,11.3405,12.3334,53.24,12.3396,9.33,12.01544842,11.3746,12.3334,12.3334
7876,12.6426,11.3405,12.3307,59.63,12.3396,6.27,12.01544842,11.3746,12.3334,12.3334
7877,12.6426,11.3405,12.3312,60.27,12.3392,6.27,12.01544842,11.3746,12.3334,12.3334
7878,12.6426,11.3405,12.3314,57.55,12.339,6.27,12.01544842,11.3746,12.3334,12.3334
7879,12.6426,11.3405,12.3281,100.0,12.3385,6.27,12.01544842,11.3746,12.3334,12.3334
7881,12.6426,11.3405,12.3284,59.77,12.3378,6.27,12.01544842,11.3746,12.3334,12.3334
7882,12.6426,11.3405,12.3313,88.16,12.3374,6.27,12.01544842,11.3746,12.3334,12.3334
7883,12.6426,11.3405,12.3313,88.16,12.3373,9.33,12.01544842,11.3746,12.3334,12.3334
7884,12.6426,11.3405,12.3298,100.0,12.3366,9.33,12.01544903,11.3753,12.3334,12.3334
7885,12.6426,11.3405,12.3299,159.22,12.3366,9.33,12.01544903,11.3753,12.3334,12.3334
7886,12.6426,11.3405,12.3271,59.64,12.3365,6.27,12.01544903,11.3753,12.3334,12.3334
7888,12.6426,11.3405,12.3278,60.07,12.3368,6.27,12.01544903,11.3753,12.3334,12.3334
7889,12.6426,11.3405,12.3328,31.06,12.3372,7.21,12.01544903,11.3753,12.3334,12.3334
7890,12.6426,11.3405,12.3328,46.06,12.3372,7.21,12.0154495,11.3715,12.3334,12.3334
7891,12.6426,11.3405,12.3328,46.06,12.3372,7.21,12.0154495,11.3715,12.3334,12.3334
7892,12.6426,11.3405,12.3328,15.0,12.3372,7.21,12.0154495,11.3715,12.3334,12.3334
7893,12.6426,11.3405,12.3328,15.0,12.3372,7.21,12.0154495,11.3715,12.3334,12.3334
7895,12.6426,11.3405,12.3269,2.5,12.3363,6.27,12.01545214,11.3715,12.3328,12.3328
7896,12.6426,11.3405,12.3328,15.0,12.3354,6.27,12.01545214,11.3715,12.3328,12.3328
7897,12.6426,11.3405,12.3328,15.0,12.3354,6.27,12.01545214,11.3715,12.3328,12.3328
7898,12.6426,11.3405,12.3328,15.0,12.3354,6.27,12.01545214,11.3715,12.3328,12.3328
7899,12.6426,11.3405,12.3328,15.0,12.3352,6.27,12.01545214,11.3715,12.3328,12.3328
7901,12.6426,11.3405,12.3328,346.24,12.3353,27.82,12.01545214,11.3715,12.3328,12.3328
7902,12.6426,11.3405,12.3328,131.89,12.3353,27.82,12.01546724,11.3715,12.3328,12.3328
7903,12.6426,11.3405,12.3265,1.16,12.3344,9.33,12.01547775,11.3715,12.3262,12.3262
7904,12.6426,11.3405,12.3264,1.16,12.3328,6.27,12.01547775,11.3715,12.3262,12.3262
7906,12.6426,11.3405,12.3264,1.16,12.3328,6.27,12.01547775,11.3715,12.3262,12.3262
7907,12.6426,11.3405,12.3275,61.35,12.3329,9.33,12.01547775,11.3715,12.3262,12.3262
7908,12.6426,11.3405,12.3275,76.35,12.3329,9.33,12.01547775,11.3715,12.3262,12.3262
7909,12.6426,11.3405,12.3275,76.35,12.3329,9.33,12.01547775,11.3715,12.3262,12.3262
7911,12.6426,11.3405,12.328,58.34,12.3329,9.33,12.01547775,11.3715,12.3262,12.3262
7912,12.6426,11.3405,12.3299,100.0,12.3371,8.36,12.01548292,11.3715,12.337,12.337
7913,12.6426,11.3405,12.3351,48.21,12.3371,2.09,12.01548292,11.3715,12.337,12.337
7915,12.6426,11.3405,12.3351,34.39,12.3371,2.09,12.01548383,11.3715,12.3351,12.3351
7916,12.6426,11.3405,12.3351,34.39,12.3371,2.09,12.01548383,11.3715,12.3351,12.3351
7917,12.6426,11.3405,12.3351,15.0,12.3371,2.09,12.01548383,11.3715,12.3351,12.3351
7918,12.6426,11.3405,12.3351,15.0,12.3371,2.09,12.01548383,11.3715,12.3351,12.3351
7919,12.6426,11.3405,12.3352,100.0,12.3371,2.09,12.01548383,11.3715,12.3351,12.3351
7920,12.6426,11.3405,12.3352,100.0,12.3372,56.15,12.01548383,11.3715,12.3351,12.3351
7922,12.6426,11.3405,12.3351,15.0,12.3372,56.15,12.01548383,11.3715,12.3351,12.3351
7923,12.6426,11.3405,12.3351,15.0,12.3372,56.15,12.01548383,11.3715,12.3351,12.3351
7924,12.6426,11.3405,12.3351,15.0,12.3372,56.15,12.01548383,11.3715,12.3351,12.3351
7925,12.6426,11.3405,12.3351,15.0,12.3371,27.82,12.01550919,11.3687,12.3351,12.3351
7927,12.6426,11.3405,12.3351,15.0,12.3371,27.82,12.01550919,11.3687,12.3351,12.3351
7928,12.6426,11.3405,12.3351,15.0,12.3371,24.58,12.01550941,11.3687,12.3371,12.3371
7929,12.6426,11.3405,12.3351,15.0,12.3372,56.15,12.01552859,11.3689,12.3371,12.3371
7930,12.6426,11.3405,12.3325,9.27,12.3372,56.15,12.01552859,11.3689,12.3371,12.3371
7931,12.6426,11.3405,12.3325,9.27,12.3371,6.27,12.01552859,11.3689,12.3371,12.3371
7933,12.6426,11.3405,12.3325,9.27,12.3371,6.27,12.01552859,11.3689,12.3371,12.3371
7934,12.6426,11.3405,12.3325,9.27,12.3371,6.27,12.01552859,11.3689,12.3371,12.3371
7935,12.6426,11.3405,12.332,9.27,12.3371,6.27,12.01552859,11.3689,12.3371,12.3371
7936,12.6426,11.3405,12.332,9.27,12.3371,6.27,12.01552859,11.3689,12.3371,12.3371
7938,12.6426,11.3405,12.3324,9.27,12.3372,56.15,12.0157425,11.3757,12.3371,12.3371
7939,12.6426,11.3405,12.3324,9.27,12.3372,56.15,12.0157425,11.3757,12.3371,12.3371
7940,12.6426,11.3405,12.3326,9.27,12.3372,56.15,12.01630708,11.3595,12.3371,12.3371
7941,12.6426,11.3405,12.3326,9.27,12.3371,6.27,12.01630708,11.3595,12.3371,12.3371
7942,12.6426,11.3405,12.3318,9.27,12.3367,6.27,12.01630708,11.3595,12.3371,12.3371
7943,12.6426,11.3405,12.3318,9.27,12.3366,70.62,12.01630708,11.3595,12.3371,12.3371
7945,12.6426,11.3405,12.3318,9.27,12.3366,51.76,12.01630834,11.3595,12.3366,12.3366
7946,12.6426,11.3405,12.3317,15.0,12.3364,6.27,12.01630871,11.3595,12.3318,12.3318
7947,12.6426,11.3405,12.3317,15.0,12.3364,6.27,12.01630871,11.3595,12.3318,12.3318
7948,12.6426,11.3405,12.3317,15.0,12.3364,6.27,12.01630871,11.3595,12.3318,12.3318
7949,12.6426,11.3405,12.3317,15.0,12.3364,6.27,12.01630871,11.3595,12.3318,12.3318
7950,12.6426,11.3405,12.3317,15.0,12.3364,6.27,12.01630871,11.3595,12.3318,12.3318
7952,12.6426,11.3405,12.3317,15.0,12.3364,6.27,12.01630871,11.3595,12.3318,12.3318
7953,12.6426,11.3405,12.3317,15.0,12.3364,6.27,12.01630871,11.3595,12.3318,12.3318
7954,12.6426,11.3405,12.3317,15.0,12.3364,6.27,12.01630871,11.3595,12.3318,12.3318
7955,12.6426,11.3405,12.3317,15.0,12.3364,6.27,12.01630871,11.3595,12.3318,12.3318
7956,12.6426,11.3405,12.3317,15.0,12.3362,6.27,12.01630871,11.3595,12.3318,12.3318
7958,12.6426,11.3405,12.3317,15.0,12.3361,27.82,12.01630871,11.3595,12.3318,12.3318
7959,12.6426,11.3405,12.3317,15.0,12.336,6.27,12.01630871,11.3595,12.3318,12.3318
7960,12.6426,11.3405,12.3317,15.0,12.3358,6.27,12.01630871,11.3595,12.3318,12.3318
7961,12.6426,11.3405,12.3317,15.0,12.3358,6.27,12.01630871,11.3595,12.3318,12.3318
7962,12.6426,11.3405,12.3317,15.0,12.3356,6.27,12.01630871,11.3595,12.3318,12.3318
7963,12.6426,11.3405,12.3317,15.0,12.3356,6.27,12.01630871,11.3595,12.3318,12.3318
7965,12.6426,11.3405,12.3317,15.0,12.3354,6.27,12.01630871,11.3595,12.3318,12.3318
7966,12.6426,11.3405,12.3317,15.0,12.3354,6.27,12.01630871,11.3595,12.3318,12.3318
7967,12.6426,11.3405,12.3317,15.0,12.3351,7.56,12.01630871,11.3595,12.3318,12.3318
7968,12.6426,11.3405,12.3317,15.0,12.3351,7.56,12.01630871,11.3595,12.3318,12.3318
7970,12.6426,11.3405,12.3317,15.0,12.3351,7.56,12.01630871,11.3595,12.3318,12.3318
7972,12.6426,11.3405,12.3317,15.0,12.3351,7.56,12.01630871,11.3595,12.3318,12.3318
7973,12.6426,11.3405,12.3317,15.0,12.3351,7.56,12.01630871,11.3595,12.3318,12.3318
7974,12.6426,11.3405,12.325,1.71,12.3314,5.74,12.01641103,11.3566,12.3317,12.3317
7975,12.6426,11.3405,12.3251,1.71,12.3314,5.74,12.016415,11.359,12.3317,12.3317
7976,12.6426,11.3405,12.3251,1.71,12.3314,5.74,12.016415,11.359,12.3317,12.3317
7977,12.6426,11.3405,12.3251,1.71,12.3314,5.74,12.016415,11.359,12.3317,12.3317
7979,12.6426,11.3405,12.3299,68.48,12.3317,95.13,12.01643136,11.3537,12.3313,12.3313
7980,12.6426,11.3405,12.3318,58.19,12.3368,3.1,12.01643759,11.3537,12.3317,12.3317
7981,12.6426,11.3405,12.3364,62.08,12.3465,28.15,12.01648924,11.3538,12.3436,12.3436
7982,12.6426,11.3405,12.34,7.5,12.3474,3.35,12.01650823,11.3538,12.3463,12.3463
7983,12.6426,11.3405,12.3418,57.21,12.3517,155.78,12.01653667,11.3538,12.3501,12.3501
7984,12.6426,11.3405,12.3441,7.5,12.3517,155.78,12.01653667,11.3538,12.3501,12.3501
7986,12.6426,11.3405,12.3441,7.5,12.3516,8.62,12.01653667,11.3538,12.3501,12.3501
7987,12.6426,11.3405,12.3441,7.5,12.3514,4.7,12.01653667,11.3538,12.3501,12.3501
7988,12.6426,11.3405,12.3441,7.5,12.3514,4.7,12.01653667,11.3538,12.3501,12.3501
7989,12.6426,11.3405,12.3441,7.5,12.3514,4.7,12.01653667,11.3538,12.3501,12.3501
7990,12.6426,11.3405,12.3441,7.5,12.3514,4.7,12.01653667,11.3538,12.3501,12.3501
7992,12.6426,11.3405,12.3441,7.5,12.3514,4.7,12.01653667,11.3538,12.3501,12.3501
7993,12.6426,11.3405,12.3444,7.5,12.3514,4.7,12.01653667,11.3538,12.3501,12.3501
7994,12.6426,11.3405,12.3444,7.5,12.3533,4.7,12.01653667,11.3538,12.3501,12.3501
7995,12.6426,11.3405,12.3371,3.5,12.3439,56.9,12.01655773,11.3587,12.3424,12.3424
7997,12.6426,11.3405,12.3405,5.86,12.3436,56.9,12.01655867,11.3602,12.3424,12.3424
7998,12.6426,11.3405,12.3343,24.95,12.3431,7.5,12.01655879,11.3602,12.3406,12.3406
7999,12.6426,11.3405,12.3343,24.95,12.3431,7.5,12.01655879,11.3602,12.3406,12.3406
8000,12.6426,11.3405,12.3343,24.95,12.3426,7.5,12.01655879,11.3602,12.3406,12.3406
8001,12.6426,11.3405,12.3402,100.0,12.3427,56.9,12.01655879,11.3602,12.3406,12.3406
8002,12.6426,11.3405,12.3402,100.0,12.3427,40.69,12.01655989,11.3602,12.3427,12.3427
8004,12.6426,11.3405,12.3402,100.0,12.3439,43.15,12.01655989,11.3602,12.3427,12.3427
8005,12.6426,11.3405,12.3409,38.51,12.3517,7.5,12.01656001,11.3531,12.3427,12.3427
8006,12.6426,11.3405,12.3418,38.49,12.3459,27.94,12.01656001,11.3531,12.3427,12.3427
8007,12.6426,11.3405,12.342,38.47,12.3459,27.94,12.01657372,11.359,12.3427,12.3427
8008,12.6426,11.3405,12.3423,6.21,12.3459,27.94,12.01657372,11.359,12.3427,12.3427
8009,12.6426,11.3405,12.3423,6.21,12.3459,27.94,12.01657372,11.359,12.3427,12.3427
8011,12.6426,11.3405,12.3425,38.45,12.3512,7.5,12.01657637,11.3585,12.3427,12.3427
8012,12.6426,11.3405,12.3447,2.98,12.3495,100.0,12.01660562,11.3585,12.3447,12.3447
8013,12.6426,11.3405,12.3427,15.0,12.345,59.46,12.01660732,11.3585,12.3427,12.3427
8014,12.6426,11.3405,12.336,6.33,12.342,62.63,12.01660834,11.3585,12.3427,12.3427
8015,12.6426,11.3405,12.336,6.33,12.3404,10.72,12.01660834,11.3585,12.3427,12.3427
8017,12.6426,11.3405,12.336,6.33,12.3402,10.72,12.01660834,11.3585,12.3427,12.3427
8018,12.6426,11.3405,12.3359,15.0,12.3402,10.72,12.01660928,11.3601,12.3427,12.3427
8019,12.6426,11.3405,12.3341,33.07,12.3408,60.39,12.01676012,11.3601,12.3298,12.3298
8021,12.6426,11.3405,12.3341,33.07,12.3375,57.63,12.0167606,11.3576,12.3298,12.3298
8022,12.6426,11.3405,12.3367,25.3,12.3382,12.84,12.01676443,11.3576,12.3367,12.3367
8024,12.6426,11.3405,12.3367,25.3,12.3382,12.84,12.01676443,11.3576,12.3367,12.3367
8025,12.6426,11.3405,12.3367,1.75,12.3426,33.05,12.01676599,11.3576,12.3367,12.3367
8026,12.6426,11.3405,12.3363,25.56,12.339,33.05,12.01677027,11.3557,12.3367,12.3367
8027,12.6426,11.3405,12.3341,33.07,12.3377,33.05,12.01682294,11.3602,12.3363,12.3363
8029,12.6426,11.3405,12.3275,61.29,12.3343,10.72,12.01682921,11.3602,12.3346,12.3346
8030,12.6426,11.3405,12.3279,58.17,12.3349,10.72,12.01682921,11.3602,12.3346,12.3346
8031,12.6426,11.3405,12.3279,58.17,12.3347,10.72,12.01682921,11.3602,12.3346,12.3346
8032,12.6426,11.3405,12.3279,58.17,12.3347,10.72,12.01682921,11.3602,12.3346,12.3346
8033,12.6426,11.3405,12.3281,34.57,12.3377,47.39,12.01685677,11.36,12.3287,12.3287
8034,12.6426,11.3405,12.3286,34.59,12.3372,47.39,12.01685677,11.36,12.3287,12.3287
8036,12.6426,11.3405,12.3276,34.59,12.3355,47.39,12.01685677,11.36,12.3287,12.3287
8037,12.6426,11.3405,12.3276,34.59,12.335,100.0,12.01685677,11.36,12.3287,12.3287
8038,12.6426,11.3405,12.3276,34.59,12.335,100.0,12.01685677,11.36,12.3287,12.3287
8039,12.6426,11.3405,12.3278,34.62,12.335,100.0,12.01686112,11.36,12.3287,12.3287
8040,12.6426,11.3405,12.3278,34.62,12.3339,7.11,12.01686562,11.3557,12.3339,12.3339
8041,12.6426,11.3405,12.3279,7.54,12.334,114.47,12.01686632,11.3557,12.3339,12.3339
8043,12.6426,11.3405,12.3279,7.54,12.334,55.39,12.01687337,11.3563,12.334,12.334
8044,12.6426,11.3405,12.3285,7.54,12.334,55.39,12.01687523,11.3601,12.334,12.334
8045,12.6426,11.3405,12.3288,7.54,12.3373,13.21,12.01687523,11.3601,12.334,12.334
8046,12.6426,11.3405,12.3288,7.54,12.3373,13.21,12.01687523,11.3601,12.334,12.334
8047,12.6426,11.3405,12.3299,7.54,12.3373,27.45,12.01687536,11.3598,12.334,12.334
8049,12.6426,11.3405,12.3302,7.54,12.3371,13.21,12.01687577,11.3599,12.334,12.334
8050,12.6426,11.3405,12.3302,7.54,12.3371,13.21,12.01687577,11.3599,12.334,12.334
8051,12.6426,11.3405,12.3302,7.54,12.3371,13.21,12.01687577,11.3599,12.334,12.334
8052,12.6426,11.3405,12.3307,7.54,12.3367,113.21,12.01687577,11.3599,12.334,12.334
8054,12.6426,11.3405,12.3319,57.89,12.3428,32.33,12.01688544,11.3567,12.3367,12.3367
8055,12.6426,11.3405,12.3342,10.59,12.3426,100.0,12.01688544,11.3567,12.3367,12.3367
8056,12.6426,11.3405,12.3343,91.04,12.3412,100.0,12.01688544,11.3567,12.3367,12.3367
8057,12.6426,11.3405,12.3356,10.59,12.3412,100.0,12.01688789,11.3567,12.3367,12.3367
8058,12.6426,11.3405,12.3356,10.59,12.3428,13.9,12.01688789,11.3567,12.3367,12.3367
8059,12.6426,11.3405,12.3362,10.59,12.3425,7.24,12.01688789,11.3567,12.3367,12.3367
8061,12.6426,11.3405,12.3364,10.59,12.3426,14.48,12.01688807,11.3584,12.3367,12.3367
8062,12.6426,11.3405,12.3364,10.59,12.3426,14.48,12.01688807,11.3584,12.3367,12.3367
8063,12.6426,11.3405,12.3364,10.59,12.3426,14.48,12.01688807,11.3584,12.3367,12.3367
8064,12.6426,11.3405,12.3358,57.36,12.3426,14.48,12.01689061,11.3594,12.3367,12.3367
8065,12.6426,11.3405,12.3366,18.96,12.3426,14.48,12.01689061,11.3594,12.3367,12.3367
8066,12.6426,11.3405,12.3397,36.67,12.3426,14.48,12.01689061,11.3594,12.3367,12.3367
8068,12.6426,11.3405,12.3356,7.53,12.3423,161.57,12.01689323,11.3586,12.3397,12.3397
8069,12.6426,11.3405,12.3334,7.53,12.342,27.82,12.01689323,11.3586,12.3397,12.3397
8070,12.6426,11.3405,12.3334,7.53,12.342,27.82,12.01689323,11.3586,12.3397,12.3397
8072,12.6426,11.3405,12.3334,7.53,12.3419,100.0,12.01689323,11.3586,12.3397,12.3397
8073,12.6426,11.3405,12.3334,7.53,12.3417,100.0,12.01689323,11.3586,12.3397,12.3397
8074,12.6426,11.3405,12.3334,7.53,12.3417,100.0,12.01689323,11.3586,12.3397,12.3397
8076,12.6426,11.3405,12.3334,7.53,12.3417,100.0,12.01689323,11.3586,12.3397,12.3397
8077,12.6426,11.3405,12.3334,7.53,12.3415,100.0,12.01689371,11.3626,12.3397,12.3397
8078,12.6426,11.3405,12.3334,7.53,12.3415,100.0,12.01689371,11.3626,12.3397,12.3397
8079,12.6426,11.3405,12.3334,7.53,12.3415,100.0,12.01689371,11.3626,12.3397,12.3397
8080,12.6426,11.3405,12.3314,57.81,12.3415,100.0,12.01689371,11.3626,12.3397,12.3397
8081,12.6426,11.3405,12.332,58.09,12.3413,100.0,12.01689371,11.3626,12.3397,12.3397
8083,12.6426,11.3405,12.3324,7.53,12.3413,100.0,12.01689371,11.3626,12.3397,12.3397
8084,12.6426,11.3405,12.3324,7.53,12.3413,100.0,12.01689371,11.3626,12.3397,12.3397
8085,12.6426,11.3405,12.3317,7.53,12.3411,100.0,12.01689371,11.3626,12.3397,12.3397
8087,12.6426,11.3405,12.3333,57.34,12.3411,100.0,12.01689371,11.3626,12.3397,12.3397
8088,12.6426,11.3405,12.3334,7.53,12.341,161.57,12.01689371,11.3626,12.3397,12.3397
8089,12.6426,11.3405,12.3334,7.53,12.3409,27.82,12.01689595,11.358,12.3397,12.3397
8090,12.6426,11.3405,12.3334,7.53,12.3387,28.88,12.01689595,11.358,12.3397,12.3397
8091,12.6426,11.3405,12.3316,7.53,12.3385,15.9,12.01689595,11.358,12.3397,12.3397
8093,12.6426,11.3405,12.3318,7.53,12.3385,15.9,12.01689595,11.358,12.3397,12.3397
8094,12.6426,11.3405,12.3299,59.22,12.3384,27.82,12.01689595,11.358,12.3397,12.3397
8095,12.6426,11.3405,12.3316,7.53,12.3384,27.82,12.01689595,11.358,12.3397,12.3397
8096,12.6426,11.3405,12.3303,57.7,12.3384,27.82,12.01689595,11.358,12.3397,12.3397
8097,12.6426,11.3405,12.3304,7.53,12.3384,27.82,12.01689595,11.358,12.3397,12.3397
8099,12.6426,11.3405,12.3304,7.53,12.3385,15.9,12.01689595,11.358,12.3397,12.3397
8100,12.6426,11.3405,12.3304,7.53,12.3385,15.9,12.01689595,11.358,12.3397,12.3397
8101,12.6426,11.3405,12.3317,7.59,12.3386,100.0,12.01689595,11.358,12.3397,12.3397
8102,12.6426,11.3405,12.333,58.02,12.3415,15.08,12.01689595,11.358,12.3397,12.3397
8104,12.6426,11.3405,12.334,57.5,12.3415,15.08,12.01689595,11.358,12.3397,12.3397
8105,12.6426,11.3405,12.3335,7.59,12.3415,15.08,12.01689595,11.358,12.3397,12.3397
8106,12.6426,11.3405,12.3344,7.59,12.3426,3.13,12.01689595,11.358,12.3397,12.3397
8107,12.6426,11.3405,12.3343,57.46,12.3427,100.0,12.01689595,11.358,12.3397,12.3397
8109,12.6426,11.3405,12.3357,61.2,12.344,14.84,12.01689913,11.358,12.3397,12.3397
8110,12.6426,11.3405,12.3375,7.59,12.3439,100.0,12.01689913,11.358,12.3397,12.3397
8111,12.6426,11.3405,12.3375,7.59,12.3439,100.0,12.01689913,11.358,12.3397,12.3397
8112,12.6426,11.3405,12.3375,7.59,12.3439,100.0,12.01689913,11.358,12.3397,12.3397
8113,12.6426,11.3405,12.3365,7.59,12.3437,100.0,12.01717822,11.3523,12.3397,12.3397
8114,12.6426,11.3405,12.3357,7.59,12.3437,100.0,12.01717822,11.3523,12.3397,12.3397
8116,12.6426,11.3405,12.3357,7.59,12.3437,100.0,12.01717822,11.3523,12.3397,12.3397
8117,12.6426,11.3405,12.3357,7.59,12.3437,100.0,12.01717822,11.3523,12.3397,12.3397
8118,12.6426,11.3405,12.3359,7.59,12.3434,27.82,12.01718244,11.3502,12.3397,12.3397
8119,12.6426,11.3405,12.3359,7.59,12.3434,27.82,12.01718244,11.3502,12.3397,12.3397
8120,12.6426,11.3405,12.3359,7.59,12.3434,27.82,12.01718244,11.3502,12.3397,12.3397
8121,12.6426,11.3405,12.3332,7.59,12.3433,100.0,12.01723051,11.3556,12.3397,12.3397
8123,12.6426,11.3405,12.3339,7.59,12.3432,68.35,12.01723051,11.3556,12.3397,12.3397
8124,12.6426,11.3405,12.3341,7.59,12.3432,68.35,12.01723051,11.3556,12.3397,12.3397
8125,12.6426,11.3405,12.3341,7.59,12.343,100.0,12.01723051,11.3556,12.3397,12.3397
